intern_id,ElmID,Datum,Locatietype,SamengesteldeLegenda,VereenvoudigdeLegenda,ToevoegingLegenda,InterpretatieLegenda,AbiotiekLegenda,Oppervlakte,SbbType
1347,22005,"09/21/13 00:00:00","v","50A-1+05D4-1+05B3-1+08B3-2","1","e1+t",,,3.3671699999999999e-01,"50A+05D4+05B3a+08B3c"
1348,22006,"09/21/13 00:00:00","v","50A-1+08B3-2","1","e1+t",,,3.2347399999999998e-01,"50A+08B3c"
1350,22008,"09/21/13 00:00:00","v","50A-1+05B4-1+05-3","1","e1",,,2.9677900000000002e-01,"50A+05B4+05-b"
1352,22010,"09/21/13 00:00:00","v","50A-1+05D-1","1","e1",,,5.1227400000000001e-01,"50A+05D-a"
1355,22013,"09/25/13 00:00:00","v","08-5+08C-10","7","e1+nt+q",,,3.8707950000000007e+00,"08-f+08C-a"
1356,22014,"09/25/13 00:00:00","v","08C-11+50A-1","6","e1+nt+q",,,1.9315700000000000e-01,"08C-c+50A"
1357,22015,"09/25/13 00:00:00","v","08C-11+08C-6+05C1-1","6","e1+nt+o2+q",,,2.0382900000000001e-01,"08C-c+08C-c+05C1"
1360,23001,"09/12/13 00:00:00","v","32-4+32-5","19","e1+r3",,,2.3058799999999996e-01,"32-e+32-f"
1361,23002,"09/12/13 00:00:00","v","32-4+39A1-3","19","e1+r4",,,8.7110999999999994e-02,"32-e+39A1c"
1362,23003,"09/12/13 00:00:00","v","32-4+08-5","19","e1+q+r4",,,4.8650700000000008e-01,"32-e+08-f"
1363,23004,"09/12/13 00:00:00","v","09-13+40A-5","7","e1+h2+q",,,9.1162000000000007e-02,"09-g+40A-a"
1366,23007,"09/12/13 00:00:00","v","09-13+08C-11","7","e1+h3+q+v1",,,1.1790999999999999e-01,"09-g+08C-c"
1367,23008,"09/12/13 00:00:00","v","09-12+08C-5","19","e1+h2+o2+q",,,2.1636100000000003e-01,"09-k+08C-c"
1369,23010,"09/13/13 00:00:00","v","08C2-4+08C2-1","6","e1",,,6.8945000000000006e-02,"08C2c+08C2c"
1370,23011,"09/13/13 00:00:00","v","09A2-6+08C-11","10","e3+v3",,,4.0589000000000000e-02,"09A2a+08C-c"
1372,23013,"09/13/13 00:00:00","v","50A-1+08B3-3","1","e1+nt+t",,,5.2413000000000001e-02,"50A+08B3c"
1373,23014,"09/13/13 00:00:00","v","09A2-1+09A2-2","10","e5+h2+o2+v4",,,5.0638600000000000e-01,"09A2a+09A2b"
1375,23016,"09/13/13 00:00:00","v","09-13+09A2-6","7","e1+h4+v2",,,8.5641999999999996e-02,"09-g+09A2a"
1376,23017,"09/13/13 00:00:00","v","50A-1+05B3-1+08B3-3","1","e1+v1",,,4.6344999999999997e-02,"50A+05B3a+08B3c"
1377,23018,"09/13/13 00:00:00","v","08B3-4+08B3-3","5","e3+t+v3",,,1.3069300000000000e-01,"08B3c+08B3c"
1378,23019,"09/13/13 00:00:00","v","09A2-1+09A2-6","10","e1+h2+o2+t+v4",,,7.6766000000000001e-01,"09A2a+09A2a"
1379,23020,"09/13/13 00:00:00","v","09-11+08B3-3","19","e1+h4+v2",,,4.8709000000000002e-02,"09-g+08B3c"
1383,23024,"09/13/13 00:00:00","v","09A2-1+08B3-3","10","e1+o3+v4",,,3.8184099999999999e-01,"09A2a+08B3c"
1385,23026,"09/13/13 00:00:00","v","08-5+39A-2","7","e1+q+v1",,,3.6549799999999999e-01,"08-f+39A-f"
1386,23027,"09/13/13 00:00:00","v","08C-6+09A2-1+32-9","4","e1+v1",,,1.2191800000000001e-01,"08C-c+09A2a+32-c"
1387,23028,"09/13/13 00:00:00","v","08C-11+09A2-1","6","e1+v3",,,1.2026100000000001e-01,"08C-c+09A2a"
1388,23029,"09/13/13 00:00:00","v","32-9+08C-5","19","e1+v1",,,7.5027999999999997e-02,"32-c+08C-c"
1391,23032,"09/13/13 00:00:00","v","32-9+08C2-4+08-5","19","e1+q",,,1.7716699999999999e-01,"32-c+08C2c+08-f"
1394,23035,"09/13/13 00:00:00","v","08-5+09-13","7","e1+nt+o2",,,2.7608100000000002e-01,"08-f+09-g"
1398,23039,"09/18/13 00:00:00","v","09-8+09A2-1","11","e1+o2+v2",,,3.6134899999999998e-01,"09/c+09A2a"
1400,23041,"09/18/13 00:00:00","v","09A2-6+09A2-1","10","e1+v4",,,8.8555999999999996e-02,"09A2a+09A2a"
1401,23042,"09/18/13 00:00:00","v","32-9+09-13","19","e1+h2+v1",,,3.8677999999999997e-02,"32-c+09-g"
1402,23043,"09/18/13 00:00:00","v","09A2-6+08B3-4+32-9","10","e1+h2+t+v4",,,3.8418000000000001e-02,"09A2a+08B3c+32-c"
1403,23044,"09/18/13 00:00:00","v","09A2-6+09A2-5","10","e1+h2+t+v4",,,6.2553999999999998e-02,"09A2a+09A2b"
1404,23045,"09/18/13 00:00:00","v","09A2-1+09A2-6","10","e1",,,6.3403000000000001e-02,"09A2a+09A2a"
1405,23046,"09/18/13 00:00:00","v","08C-11+08B3-3+09A2-5","6","e2+h2+t+v2",,,1.2765499999999999e-01,"08C-c+08B3c+09A2b"
1406,23047,"09/18/13 00:00:00","v","09A2-6+09A2-5","10","e1+v4",,,1.1454400000000001e-01,"09A2a+09A2b"
1407,23048,"09/18/13 00:00:00","v","09A2-6+08B3-4","10","e1+v4",,,1.3892599999999999e-01,"09A2a+08B3c"
1408,23049,"09/18/13 00:00:00","v","08B3-4+09-11","5","e1+h3+v2",,,9.1218999999999995e-02,"08B3c+09-g"
1409,23050,"09/18/13 00:00:00","v","08B3-4+32-9+09A2-6","5","e2+h2+t+v2",,,4.9057000000000003e-02,"08B3c+32-c+09A2a"
1410,23051,"09/18/13 00:00:00","v","09A2-6+08B3-4+09A2-5","10","e1+h2+t+v3",,,5.6504100000000002e-01,"09A2a+08B3c+09A2b"
1411,23052,"09/18/13 00:00:00","v","32-9+08B3-4","19","e1+q+t+v1",,,8.6310999999999999e-02,"32-c+08B3c"
1412,23053,"09/18/13 00:00:00","v","32-9+08B3-4","19","e5+q+v1",,,2.0722399999999999e-01,"32-c+08B3c"
1413,23054,"09/18/13 00:00:00","v","09-13+08B3-4","7","e1+h2+o3+q+v1",,,8.5816000000000003e-02,"09-g+08B3c"
1414,23055,"09/18/13 00:00:00","v","09A2-6+09-13","10","e1+h2+o3+q+v3",,,6.7818000000000003e-02,"09A2a+09-g"
1418,24002,"07/08/13 00:00:00","v","08B3-3+09A2-1","5","e1+h2+v1",,,5.7112000000000003e-02,"08B3c+09A2a"
1420,24004,"07/08/13 00:00:00","v","39A-8+40A-2","22","e1+v1",,,9.7205000000000000e-02,"39A-c+40A-c"
1427,24011,"07/09/13 00:00:00","v","08B3-3+08B3-7","5","e6+h2+v2",,,1.8272300000000000e-01,"08B3c+08B3d"
1428,24012,"07/09/13 00:00:00","v","39A-1+29A1-1+40A-1","24","e1+v2",,,6.6101500000000002e-01,"39A-f+29A1+40A-b"
1432,24016,"08/07/13 00:00:00","v","09-13+08C-3","7","e1+h2",,,5.0070000000000003e-02,"09-g+08C-b"
1434,24018,"08/07/13 00:00:00","v","09-6+08B3-8","9","e1+h2",,,5.8056999999999991e-02,"09-j+08B3d"
1439,24023,"08/09/13 00:00:00","v","09-13+09-11","7","e6+h4+r2",,,1.7798300000000000e-01,"09-g+09-g"
1442,24026,"08/09/13 00:00:00","v","09A2-1+40A-5","10","e1+v4",,,4.4930999999999999e-02,"09A2a+40A-a"
1445,24029,"08/09/13 00:00:00","v","09A2-2+08B3-8+09-13","10","e6+h2+o2+v4",,,4.7643400000000002e-01,"09A2b+08B3d+09-g"
1447,24031,"08/09/13 00:00:00","v","32-9+09-13","19","e1+h2+r2+t",,,1.5653200000000000e-01,"32-c+09-g"
1449,24033,"08/09/13 00:00:00","v","09-10+09A2-2","11","e1+o4+q+v3",,,5.2084000000000005e-02,"09-i+09A2b"
1450,24034,"08/09/13 00:00:00","v","09A2-8+40A-1","10","e1+o2+q+v3",,,2.0823899999999998e-01,"09A2b+40A-b"
1453,24037,"08/11/13 00:00:00","v","32-9+08B3-3","19","e6+q+t",,,9.4095999999999999e-02,"32-c+08B3c"
1456,24040,"08/11/13 00:00:00","v","32-9+08B3-3","19","e6+h2+o3+q",,,6.3834400000000002e-01,"32-c+08B3c"
1458,24042,"08/12/13 00:00:00","v","05C1-1+05-1","3","e1",,,9.1929999999999998e-02,"05C1+05-d"
1461,24045,"08/12/13 00:00:00","v","50A-1+08B3-3","1","e3+q",,,4.7342000000000002e-02,"50A+08B3c"
1462,24046,"08/12/13 00:00:00","v","09A2-6+09A2-1","10","e4+t+v1",,,4.5508000000000000e-02,"09A2a+09A2a"
1463,24047,"08/12/13 00:00:00","v","09A2-1+08B3-3+09A2-2","10","e3+v4",,,2.4652299999999999e-01,"09A2a+08B3c+09A2b"
1465,24049,"08/12/13 00:00:00","v","09A2-1+09B-4","10","e6+o2+v4",,,3.8333899999999999e-01,"09A2a+09B-a"
1466,24050,"08/12/13 00:00:00","v","09-11+09-13","19","e1+h4+v1",,,2.6501000000000002e-01,"09-g+09-g"
1467,24051,"08/12/13 00:00:00","v","32-9+09-10","19","e6+h3+v1",,,6.6032999999999994e-02,"32-c+09-i"
1468,24052,"08/12/13 00:00:00","v","09A2-1+09A2-2","10","e6+o2+v4",,,1.4013500000000001e-01,"09A2a+09A2b"
1469,24053,"08/12/13 00:00:00","v","08B3-7+09B-4","7","e6+v1",,,4.5065000000000001e-02,"08B3d+09B-a"
1470,24054,"08/12/13 00:00:00","v","09A2-1+09A2-2","10","e6+v4",,,9.4083000000000000e-02,"09A2a+09A2b"
1471,24055,"08/12/13 00:00:00","v","09-10+09A2-2","11","e6+h4+o2+v2",,,1.6931599999999999e-01,"09-i+09A2b"
1473,24057,"08/12/13 00:00:00","v","09-13+09B-4","7","e1+h3+v1",,,1.2502500000000000e-01,"09-g+09B-a"
1476,24060,"08/12/13 00:00:00","v","09-13+08B3-3","7","e1+h3+t+v1",,,4.3260299999999996e-01,"09-g+08B3c"
1479,24063,"08/12/13 00:00:00","v","09-13+08B3-6","7","e1+h3+v1",,,2.9079800000000000e-01,"09-g+08B3d"
1481,24065,"08/12/13 00:00:00","v","32-9+09-13","19","e1+h2",,,1.6010099999999999e-01,"32-c+09-g"
1484,24068,"08/12/13 00:00:00","v","09-13+32-9","7","e1+h3",,,2.5829800000000003e-01,"09-g+32-c"
1487,24071,"08/14/13 00:00:00","v","08B3-5+09-13","5","e1+h2+v1",,,5.5252999999999997e-02,"08B3b+09-g"
1488,24072,"08/14/13 00:00:00","v","39A-2+36A2-2+08B3-3","25","e6+q+v2",,,6.2399000000000003e-02,"39A-f+36A2+08B3c"
1489,24073,"08/14/13 00:00:00","v","08B3-3+08B3-7","5","e2+q+t",,,9.1691999999999996e-02,"08B3c+08B3d"
1491,24075,"08/14/13 00:00:00","v","09-13+08C-9+08B3-5","7","e4+h2+t+v1",,,7.9048999999999994e-02,"09-g+08C-e+08B3b"
1494,24078,"08/14/13 00:00:00","v","09A2-1+09A2-3","10","e5+h2+o2+t+v4",,,4.4302000000000001e-02,"09A2a+09A2b"
1496,24081,"08/14/13 00:00:00","v","32-9+09-11","19","e1+h2+t",,,1.2233599999999999e-01,"32-c+09-g"
1499,24084,"08/16/13 00:00:00","v","09A2-6+08C-11","10","e2+h2+v4",,,6.2800999999999996e-02,"09A2a+08C-c"
1500,24085,"08/16/13 00:00:00","v","05-1+09-13+08C-11","2","e6+h2+v2",,,1.2594400000000000e-01,"05-d+09-g+08C-c"
1501,24086,"08/16/13 00:00:00","v","09-11+39A-2","19","e6+h4",,,1.1441000000000000e-01,"09-g+39A-f"
1502,24087,"08/16/13 00:00:00","v","08B3-3+05-1+08C-11","5","e2+t+v1",,,3.2467999999999997e-02,"08B3c+05-d+08C-c"
1505,24090,"08/16/13 00:00:00","v","09A2-1+09-13","10","e6+h3+v3",,,7.1184999999999998e-02,"09A2a+09-g"
1507,24092,"08/16/13 00:00:00","v","32-9+08B3-3","19","e6+h2+t+v1",,,4.1187000000000001e-02,"32-c+08B3c"
1508,24093,"08/16/13 00:00:00","v","09A2-1+09-8","10","e5+v4",,,8.9390999999999998e-02,"09A2a+09/c"
1509,24094,"08/16/13 00:00:00","v","09-13+09A2-1","7","e5+h2+v4",,,9.9448999999999996e-02,"09-g+09A2a"
1510,24095,"08/16/13 00:00:00","v","09A2-1+09-11","10","e5+h3+v4",,,1.7402000000000001e-01,"09A2a+09-g"
1511,24096,"08/16/13 00:00:00","v","09A2-1+09-11+32-9","10","e5+h3+v4",,,1.6912500000000000e-01,"09A2a+09-g+32-c"
1513,24098,"08/16/13 00:00:00","v","39A1-2+36A2-2+08B3-3","22","e2+nt+t",,,1.2188300000000002e-01,"39A1a+36A2+08B3c"
1515,24100,"08/16/13 00:00:00","v","50A-1+05D-2+05B3-2","1","e1",,,1.5456000000000001e-02,"50A+05D-a+05B3b"
1519,25002,"08/14/13 00:00:00","v","36A2-1+32-9+09-11","21","e1",,,9.4722000000000001e-02,"36A2+32-c+09-g"
1524,25007,"08/14/13 00:00:00","v","09A2-1+08B3-3","10","e5+v4",,,3.5873300000000002e-01,"09A2a+08B3c"
1525,25008,"08/14/13 00:00:00","v","32-9+08-5+09A2-6","19","e5+h2+v1",,,2.0294499999999999e-01,"32-c+08-f+09A2a"
1529,25012,"08/21/13 00:00:00","v","09-13+36A2-2+39A-2+08C-6","7","e1+h2",,,5.6143999999999993e-02,"09-g+36A2+39A-f+08C-c"
1531,25014,"08/21/13 00:00:00","v","09-13+40A-5","7","e1+h2",,,1.1807800000000000e-01,"09-g+40A-a"
1532,25015,"08/21/13 00:00:00","v","36A2-3+39A-2+09-13","21","e1+h2+v3",,,2.1471700000000002e-01,"36A2+39A-f+09-g"
1561,25044,"08/22/13 00:00:00","v","09-13+09-11","7","e1+h3+q",,,4.3582999999999997e-02,"09-g+09-g"
1563,25046,"08/22/13 00:00:00","v","09-13+08-5","7","e1+h2+q",,,9.3185000000000004e-02,"09-g+08-f"
1564,25047,"08/22/13 00:00:00","v","36A2-2+09-13","21","e1+h2+q",,,9.2910999999999994e-02,"36A2+09-g"
1565,25048,"08/22/13 00:00:00","v","32-5+32-4","19","e1+q",,,2.0958299999999999e-01,"32-f+32-e"
1566,25049,"08/22/13 00:00:00","v","32-5+08B3-3","19","e1+q",,,3.4955000000000000e-02,"32-f+08B3c"
1567,25050,"08/22/13 00:00:00","v","32-3+32-5","19","e1+q",,,9.0001999999999999e-02,"32-c+32-f"
1568,25051,"08/22/13 00:00:00","v","32-5+32-4","19","e1+q",,,1.2798399999999999e-01,"32-f+32-e"
1571,25054,"08/22/13 00:00:00","v","09A2-1+09A2-2+09-13","10","e1+h2+o3+v4",,,7.9194000000000001e-02,"09A2a+09A2b+09-g"
1573,25056,"08/22/13 00:00:00","v","09A2-2+09A2-6","10","e1+h2+o3+v4",,,4.4082200000000005e-01,"09A2b+09A2a"
1574,25057,"08/22/13 00:00:00","v","09A2-2+08B3-4","10","e1+h2+v3",,,1.6509299999999999e-01,"09A2b+08B3c"
1577,25060,"08/22/13 00:00:00","v","32-9+05-1","19","e1",,,5.3462999999999997e-02,"32-c+05-d"
1579,25062,"08/22/13 00:00:00","v","08B3-3+32-9","5","e1+q+v1",,,5.5014000000000000e-02,"08B3c+32-c"
1581,25064,"08/22/13 00:00:00","v","09A2-1+09-11+09A2-2","10","e6+h2+o3+v4",,,4.3531300000000001e-01,"09A2a+09-g+09A2b"
1582,25065,"08/22/13 00:00:00","v","09A2-2+09A2-1+09-11","10","e6+h2+o3+v4",,,1.5870000000000001e-01,"09A2b+09A2a+09-g"
1585,25068,"08/22/13 00:00:00","v","09A2-6+32-9","10","e3+h2+q+v3",,,2.9137500000000000e-01,"09A2a+32-c"
1587,25070,"08/22/13 00:00:00","v","09A2-2+09-9","10","e1+o2+v4",,,5.4772799999999999e-01,"09A2b+09/c"
1590,25073,"08/22/13 00:00:00","v","08-5+39A-2","7","e1+nt+q",,,7.6803999999999997e-02,"08-f+39A-f"
1591,25074,"08/22/13 00:00:00","v","39A-2+36A2-2+39A1-1+08-5","25","e1+nt+q",,,5.6301100000000004e-01,"39A-f+36A2+39A1a+08-f"
1592,26501,"08/01/13 00:00:00","v","16-5+16A-7","14","e1+p4+r1",,,1.3228599999999999e-01,"16-g+16A-a"
1597,26506,"08/01/13 00:00:00","v","08C-9+09A2-4","5","e6+v2",,,1.0335800000000002e-01,"08C-e+09A2b"
1598,26507,"08/01/13 00:00:00","v","08C-9+09A2-4","5","e6+v2",,,4.3319000000000003e-02,"08C-e+09A2b"
1600,26509,"08/01/13 00:00:00","v","09A2-2+09A2-4","10","e6+v4",,,1.8561600000000000e-01,"09A2b+09A2b"
1601,26510,"08/01/13 00:00:00","v","09-7+09-6","9","e6+v4",,,4.5894999999999998e-02,"09-j+09-j"
1604,26513,"08/01/13 00:00:00","v","08C-9+09-6+09A2-5","5","e5+v2",,,1.0153200000000000e-01,"08C-e+09-j+09A2b"
1608,26517,"08/23/13 00:00:00","v","09A2-6+09A2-2","10","e6+o4+q+v4",,,1.5563700000000000e-01,"09A2a+09A2b"
1609,26518,"08/23/13 00:00:00","v","08B3-8+09A2-2","7","e1+q+v2",,,6.4029000000000003e-02,"08B3d+09A2b"
1610,26519,"08/23/13 00:00:00","v","39A-1+39A-8","24","e6+v4",,,3.5904100000000000e-01,"39A-f+39A-c"
1613,26522,"08/23/13 00:00:00","v","09A2-5+09A2-8","10","e6+h2+v4",,,1.0597600000000000e-01,"09A2b+09A2b"
1620,26529,"08/23/13 00:00:00","v","09A2-6+09-13","10","e6+h3+v4",,,2.7338600000000002e-01,"09A2a+09-g"
1621,27001,"09/18/13 00:00:00","v","39A-2+08C-11","25","e1+q",,,1.4839500000000000e-01,"39A-f+08C-c"
1624,27004,"09/18/13 00:00:00","v","39A-2+09A2-6+08-5","25","e1+h2+q+v2",,,5.3338999999999998e-02,"39A-f+09A2a+08-f"
1625,27005,"09/18/13 00:00:00","v","50A-1+09A2-6","1","e2+v2",,,1.0020000000000000e-01,"50A+09A2a"
1626,27006,"09/18/13 00:00:00","v","09A2-6+08B3-3","10","e1+h2+t+v4",,,6.5009999999999998e-02,"09A2a+08B3c"
1627,27007,"09/18/13 00:00:00","v","09A2-6+32-9+09-13","10","e1+h3+o3+q+v3",,,1.4030500000000001e-01,"09A2a+32-c+09-g"
1628,27008,"09/18/13 00:00:00","v","08B3-4+08-5+01-1","5","e1+q+v1",,,3.0420999999999997e-02,"08B3c+08-f+01-b"
1629,27009,"09/18/13 00:00:00","v","08B3-4+08B3-3","5","e1+o2+q+v1",,,2.6429000000000001e-02,"08B3c+08B3c"
1630,27010,"09/18/13 00:00:00","v","09A2-6+08B3-4","10","e1+v4",,,2.3025000000000001e-01,"09A2a+08B3c"
1631,27011,"09/18/13 00:00:00","v","08B3-3+08C1-2+08C-11","5","e2+o2+q+v2",,,3.8137999999999998e-02,"08B3c+08C1b+08C-c"
1632,27012,"09/18/13 00:00:00","v","09A2-6+08B3-4+32-9","10","e1+h3+q+v4",,,2.2976799999999997e-01,"09A2a+08B3c+32-c"
1633,27013,"09/18/13 00:00:00","v","32-9+08B3-4","19","e1+q+v1",,,6.5097000000000002e-02,"32-c+08B3c"
1635,27015,"09/18/13 00:00:00","v","08B3-3+08B3-4","5","e1+h2+q+v1",,,1.8300400000000000e-01,"08B3c+08B3c"
1636,27016,"09/20/13 00:00:00","v","08B3-3+08B3-4","5","e2+q+v1",,,8.8914000000000007e-02,"08B3c+08B3c"
1637,27017,"09/20/13 00:00:00","v","09A2-6+09A2-1","10","e1+o2+q+v4",,,1.3986100000000001e-01,"09A2a+09A2a"
1638,27018,"09/20/13 00:00:00","v","39A-2+09-11+32-9","25","e1+q+v1",,,3.3134200000000003e-01,"39A-f+09-g+32-c"
1639,27019,"09/20/13 00:00:00","v","08C-11+08C-10+08C2-4","6","e1+q+t+v1",,,9.7846100000000003e-01,"08C-c+08C-a+08C2c"
1643,27023,"09/20/13 00:00:00","v","08-5+39A1-1+32-9","7","e1+q+t",,,3.5689900000000002e-01,"08-f+39A1a+32-c"
1644,27024,"09/20/13 00:00:00","v","32-9+08-5","19","e1+q",,,4.4603700000000002e-01,"32-c+08-f"
1646,27026,"09/20/13 00:00:00","v","08C2-4+08C2-1+08-5","6","e1+q+t",,,4.9756000000000002e-02,"08C2c+08C2c+08-f"
1648,27028,"09/20/13 00:00:00","v","39A-2+09-11","25","e1+h2+q",,,1.1908199999999999e-01,"39A-f+09-g"
1649,27029,"09/20/13 00:00:00","v","05B3-2+08B3-3","2","e1",,,3.5989100000000002e-01,"05B3b+08B3c"
1652,27032,"09/20/13 00:00:00","v","08B3-3+09-13+09A2-6","5","e4+q+t+v2",,,4.3591099999999999e-01,"08B3c+09-g+09A2a"
1653,27033,"09/20/13 00:00:00","v","08-5+09-11+32-9","7","e1+h2+q",,,5.8545000000000007e-02,"08-f+09-g+32-c"
1655,27035,"09/20/13 00:00:00","v","32-9+01-1+08B3-3","19","e4+q+t+v1",,,3.1426999999999999e-01,"32-c+01-b+08B3c"
1656,27036,"09/20/13 00:00:00","v","08B3-3+08C-11","5","e2+o3+q",,,1.3223199999999999e-01,"08B3c+08C-c"
1664,27044,"09/20/13 00:00:00","v","08B3-3+39A-2","5","e1+q",,,1.1346199999999999e-01,"08B3c+39A-f"
1666,27046,"09/20/13 00:00:00","v","08C-6+05B3-1+01-1","4","e1+t",,,2.1607100000000001e-01,"08C-c+05B3a+01-b"
1667,27047,"09/20/13 00:00:00","v","32-9+08B3-3","19","e1+nt+q",,,5.3245000000000008e-02,"32-c+08B3c"
1668,27048,"09/21/13 00:00:00","v","08B3-4+08C2-4+08C-11","5","e1+q",,,1.3080900000000001e-01,"08B3c+08C2c+08C-c"
1669,27049,"09/21/13 00:00:00","v","08B3-3+39A-2+01-1","5","e1+o3+q",,,1.6164100000000001e-01,"08B3c+39A-f+01-b"
1670,27050,"09/21/13 00:00:00","v","08C-5+50A-1+08B3-3+08B3-4","6","e2+o2+q+t",,,1.0372999999999999e-01,"08C-c+50A+08B3c+08B3c"
1671,27051,"09/21/13 00:00:00","v","05B3-2+08B3-3+39A-2+08C-11","2","e1+q+t",,,1.7879400000000001e-01,"05B3b+08B3c+39A-f+08C-c"
1673,27053,"09/21/13 00:00:00","v","08B3-3+08C2-4","5","e1",,,5.2868899999999996e-01,"08B3c+08C2c"
1677,22503,"07/09/13 00:00:00","v","08B3-5+08B3-4","5","e1+t+v2",,,2.6309199999999999e-01,"08B3b+08B3c"
1685,22514,"07/22/13 00:00:00","v","16-7+19A1-2","14","e1",,,1.0124200000000000e-01,"16-i+19A1"
1687,22516,"07/22/13 00:00:00","v","19A1-1+19A1-2","18","e1+p2",,,1.2119800000000000e-01,"19A1+19A1"
1688,22517,"07/22/13 00:00:00","v","09A2-5+11B2-1","10","e6+v3",,,2.8771700000000000e-01,"09A2b+11B2"
1693,22522,"07/22/13 00:00:00","v","09-6+09A-3","9","e5+v2+y2",,,2.4683300000000000e-01,"09-j+09A-a"
1700,22532,"08/20/13 00:00:00","v","09B3-6+09B3-2","8","e1+v1",,,1.4647099999999999e-01,"09B3a+09B3a"
1706,22538,"08/20/13 00:00:00","v","16-14+16A-3","17","e1+v2",,,1.2362900000000000e-01,"16A-e+16A-a"
1711,22543,"08/20/13 00:00:00","v","16A-3+16A-7","17","e1+m",,,1.2328299999999999e-01,"16A-a+16A-a"
1715,22547,"08/20/13 00:00:00","v","09B3-3+09B3-2","8","e1+t+v1+y3",,,2.8105000000000002e-01,"09B3b+09B3a"
1721,22553,"08/20/13 00:00:00","v","09A2-5+08C-9","10","e6+v4",,,5.0437999999999997e-02,"09A2b+08C-e"
1722,22554,"08/20/13 00:00:00","v","09A2-5+08B3-7","10","e6+h2+o2+v4",,,5.7682599999999995e-01,"09A2b+08B3d"
1730,22563,"09/04/13 00:00:00","v","08C-6+08C-4+08C-12","4","e1+o2+q",,,2.3490099999999997e-01,"08C-c+08C-b+08C-b"
1740,22573,"10/15/13 00:00:00","v","09A2-5+08C-9","10","e1+h2+v4",,,4.0917000000000002e-02,"09A2b+08C-e"
1744,22577,"10/15/13 00:00:00","v","08C1-3+08B3-3","4","e2+o2+t",,,7.8178999999999998e-02,"08C1c+08B3c"
1745,22578,"10/15/13 00:00:00","v","08-5+08B3-3+08C1-3","7","e3+q+t",,,3.4721400000000002e-01,"08-f+08B3c+08C1c"
1746,22579,"10/15/13 00:00:00","v","08B3-3+08C1-3","5","e3+q+t",,,2.4187500000000001e-01,"08B3c+08C1c"
1747,22580,"10/15/13 00:00:00","v","09-13+08C-5","7","e1+h2+q",,,1.2639800000000001e-01,"09-g+08C-c"
1749,22582,"10/15/13 00:00:00","v","09B-4+09A2-5","5","e1+t+v2",,,1.7406600000000000e-01,"09B-a+09A2b"
1751,22584,"10/15/13 00:00:00","v","08C-9+16-14","5","e1+o2+q+v1",,,6.1542999999999994e-02,"08C-e+16A-e"
1766,28005,"06/21/13 00:00:00","v","16-10+16B1-2","19","e1+p4",,,1.6754000000000002e-02,"16-r+16B1a"
1767,28006,"06/21/13 00:00:00","v","09-12+16B1-2","19","e1+p4+v2",,,3.2229000000000001e-02,"09-k+16B1a"
1776,28015,"06/21/13 00:00:00","v","16A-3+16A-7","17","e1",,,4.5689000000000000e-02,"16A-a+16A-a"
1777,28016,"06/21/13 00:00:00","v","16A-3+16A-7","17","e1",,,2.4008999999999999e-02,"16A-a+16A-a"
1778,28017,"06/21/13 00:00:00","v","16A-3+16A-4","17","e1",,,5.6641999999999998e-02,"16A-a+16A-a"
1780,28019,"06/21/13 00:00:00","v","09A-4+16A-4","12","e1",,,2.7074999999999998e-02,"09A-a+16A-a"
1785,28024,"06/21/13 00:00:00","v","09A-3+19-1","12","e1+p2",,,5.5094999999999991e-02,"09A-a+19-e"
1787,28026,"06/21/13 00:00:00","v","09A-4+09-12","12","e1+p3",,,3.1973000000000001e-02,"09A-a+09-k"
1789,28028,"06/21/13 00:00:00","v","09-3+19-1","12","e1+v4",,,2.3654000000000001e-02,"09-a+19-e"
1791,28030,"06/21/13 00:00:00","v","19-1+09A-4","17","e1",,,1.4550000000000000e-02,"19-e+09A-a"
1794,28033,"06/21/13 00:00:00","v","16-8+16B1-2","15","e1+p4",,,2.1408000000000000e-02,"16-a+16B1a"
1800,28040,"07/15/13 00:00:00","v","08B3-3+32-9","5","e6+h2+v1",,,1.1791300000000002e-01,"08B3c+32-c"
1802,28042,"07/15/13 00:00:00","v","09A2-1+08B3-3","10","e6+h2+v4",,,6.7478999999999997e-02,"09A2a+08B3c"
1804,28044,"07/15/13 00:00:00","v","32-9+09-11","19","e1+h2+o3+q",,,2.7399299999999999e-01,"32-c+09-g"
1806,28046,"07/15/13 00:00:00","v","09A2-6+09A2-1","10","e1+h2+v3",,,4.6923900000000002e-01,"09A2a+09A2a"
1808,28048,"07/15/13 00:00:00","v","09A2-4+09-7","10","e6+v4",,,1.1902400000000000e-01,"09A2b+09-j"
1809,28049,"07/19/13 00:00:00","v","09A2-6+09A2-1","10","e6+h2+v4",,,3.7617400000000001e-01,"09A2a+09A2a"
1813,28055,"07/19/13 00:00:00","v","09A2-5+09A2-6","10","e1+h2+o2+v4",,,2.4035799999999999e-01,"09A2b+09A2a"
1819,28062,"07/19/13 00:00:00","v","09A2-5+09B3-3","10","e1+h2+o2+v4",,,8.0588999999999994e-02,"09A2b+09B3b"
1823,28066,"07/19/13 00:00:00","v","16A-7+16-7","17","e1+p3",,,9.1616000000000003e-02,"16A-a+16-i"
1824,28067,"07/19/13 00:00:00","v","16-7+16A-7","14","e1+p4",,,4.8386999999999999e-02,"16-i+16A-a"
